rollout_id,sequence_id,frame_id,object_id,step,status,mode,score,runtime_s,bbox_area_fraction,bbox_center_x_fraction,bbox_center_y_fraction,visibility_fraction,translation_jump_m,rotation_jump_deg,pose_error_m,rotation_error_deg,translation_error_m,prediction_object_to_camera,target_object_to_camera,error,bbox_area_ratio,visible_area_ratio,translation_delta,rotation_delta_deg,nearest_reference_angle,sharpness_score,num_instances,max_bbox_overlap
000050:natural,000050,662,5,10,ok,local,0.9999964237213135,0.15322083899809513,0.066181640625,0.73515625,0.471875,0.9963851066393541,0.0015536898640092678,0.12891978666996065,0.022088615131941044,1.7183534933576474,0.022145112313257782,"[[-0.502565648213165, -0.8635929843046473, -0.04043422678714789, 0.12608394026756287], [-0.34829948389541726, 0.2450548290836385, -0.9047848364450937, -0.018686791881918907], [0.7912744395936642, -0.4406305574997966, -0.4239451297551969, 0.8538793921470642], [0.0, 0.0, 0.0, 1.0]]","[[-0.5039017561925663, -0.8633534777409894, -0.026524156407718807, 0.12359975334249246], [-0.37513738408965264, 0.24640586098700842, -0.893619304836101, -0.01588646872444657], [0.7780448850387934, -0.44034642889738634, -0.4480414392191548, 0.8320529631010238], [0.0, 0.0, 0.0, 1.0]]",,0.066181640625,0.053834635416666665,0.0014708004395976128,0.15012921009216873,nan,1912.8988696811264,5,0.49736855048940043
000050:natural,000050,671,5,11,ok,local,0.9999942779541016,0.15322924900101498,0.06781575520833333,0.74765625,0.46979166666666666,0.9911904761904762,0.00823906213034954,1.086863761794391,0.018862563404231387,1.2873519031896055,0.018768885632181327,"[[-0.5021944116427253, -0.8635216726436857, -0.046163771395624255, 0.13245011866092682], [-0.3600242666975408, 0.2573181246421684, -0.8967552119277235, -0.02056068554520607], [0.786246335637703, -0.4337253780968873, -0.44011248118065976, 0.8489965200424194], [0.0, 0.0, 0.0, 1.0]]","[[-0.5088684055183356, -0.8604432624386039, -0.026247336251537537, 0.1294746613621445], [-0.3731130028102238, 0.24793224465397903, -0.8940452142000681, -0.016861865498882307], [0.7757824757943469, -0.44515791602308385, -0.44720822249084535, 0.8308378732866191], [0.0, 0.0, 0.0, 1.0]]",,0.06781575520833333,0.05420572916666667,0.006078024873593537,0.34227748299779687,nan,1782.7428814105715,5,0.44928718859501754
000050:natural,000050,681,5,12,ok,local,0.9999980926513672,0.15241595700354083,0.0680859375,0.76171875,0.4666666666666667,0.9955461790904829,0.007347586067259891,1.9166724349880366,0.02173363756802898,2.7227715992543624,0.021740787247446047,"[[-0.5003963555550917, -0.8644317477115856, -0.048592601242114154, 0.13979393243789673], [-0.33294745316666713, 0.24393607609938164, -0.9108464108767539, -0.020325854420661926], [0.799218043325482, -0.4396054416468584, -0.4098750723055235, 0.8489799499511719], [0.0, 0.0, 0.0, 1.0]]","[[-0.5146084483858665, -0.8567499647193916, -0.03402059349624003, 0.13625277327281055], [-0.36934072307118593, 0.25730345128824283, -0.8929627884163888, -0.017815496109994583], [0.7737991258712514, -0.44696093272331455, -0.44884324584657304, 0.8276768956382734], [0.0, 0.0, 0.0, 1.0]]",,0.0680859375,0.055299479166666665,0.007539495481085201,0.6041667409986535,nan,1856.519799357415,5,0.47212660164467396
000050:natural,000050,682,5,13,ok,local,0.9999988079071045,0.1566230979951797,0.06835611979166667,0.76328125,0.46770833333333334,0.9985362997658079,0.0014705479835338245,1.204913365325133,0.020492385423302027,1.7626907734767931,0.020421799193846676,"[[-0.5039183305912455, -0.8620434210970308, -0.05429048017341656, 0.14016088843345642], [-0.34519627838971, 0.25860820049336053, -0.9021980536575552, -0.01959165558218956], [0.7917738600636086, -0.4358932653539319, -0.42789159344284927, 0.8477597832679749], [0.0, 0.0, 0.0, 1.0]]","[[-0.5151150764860501, -0.8563963170263688, -0.03523732437248986, 0.13707580197497166], [-0.36729396718888996, 0.2576959740039862, -0.8936935648780714, -0.01733714769219672], [0.7744354186906968, -0.447412601572324, -0.4472921588307317, 0.82769864376815], [0.0, 0.0, 0.0, 1.0]]",,0.06835611979166667,0.055517578125,0.0009521903352501809,0.13883936663916377,nan,1643.2493254541039,5,0.47402257250345253
000050:natural,000050,701,5,14,ok,local,0.9999985694885254,0.1528639780008234,0.067265625,0.7671875,0.49375,0.9979620356352626,0.011631443961999072,1.6962446136736973,0.013772873629202872,1.729296542055837,0.013498534345132263,"[[-0.5137830623142858, -0.8552408985216189, -0.0677493201064596, 0.14082852005958557], [-0.3548324715215299, 0.28373346621286855, -0.8908362572912891, -0.010246518068015575], [0.78110235054881, -0.4336569215944374, -0.44924469092061375, 0.8408668041229248], [0.0, 0.0, 0.0, 1.0]]","[[-0.5272333213751732, -0.8485822311418695, -0.04396872190314245, 0.1384610421391593], [-0.35396401986324383, 0.2663748079908244, -0.8965229938713851, -0.00782797037390008], [0.7724849342251485, -0.4571140807425809, -0.44080975629025143, 0.8277994361854135], [0.0, 0.0, 0.0, 1.0]]",,0.067265625,0.055791015625,0.009610072980714753,1.0622202743220783,nan,1592.61823271,5,0.4515423736869623
000050:natural,000050,712,5,15,ok,local,0.9999988079071045,0.15726668199931737,0.06781575520833333,0.78828125,0.5135416666666667,0.9976954542835743,0.012429979675370564,1.0152544779013701,0.01432049398375735,1.8476059093181123,0.0140660499830539,"[[-0.5136086850715511, -0.8548973945672407, -0.07318854678988168, 0.15121449530124664], [-0.3390854396256082, 0.28059028365853855, -0.897936610986727, -0.0034502935595810413], [0.7881796643234198, -0.43637087148269194, -0.4339968655053355, 0.8415355682373047], [0.0, 0.0, 0.0, 1.0]]","[[-0.5269107985506878, -0.8487542280624756, -0.04451050209798133, 0.14939743880774561], [-0.3481312033160598, 0.2633047000659032, -0.8997080141928341, -0.0006194552839857614], [0.775351101194619, -0.4585703021107394, -0.4342160697846466, 0.8278776612789666], [0.0, 0.0, 0.0, 1.0]]",,0.06781575520833333,0.056370442708333336,0.01309860989034522,0.42489925783348886,nan,1642.9299642031972,5,0.447944172010562
000050:natural,000050,721,5,16,ok,local,0.9999963045120239,0.15565024300303776,0.0697265625,0.81015625,0.5104166666666666,0.9896099471980924,0.01396552599787027,1.989303043960183,0.02305776172861202,2.39779935404557,0.022998879542969097,"[[-0.5079242961079342, -0.8591773344910303, -0.061864507758068565, 0.16358976066112518], [-0.32042659195422296, 0.2551158935614257, -0.912273358166815, -0.004484277684241533], [0.7995872113733822, -0.44354276992105807, -0.40488282583840857, 0.8479245901107788], [0.0, 0.0, 0.0, 1.0]]","[[-0.5232847793438838, -0.8511765069928316, -0.040883551905542805, 0.1599207543342506], [-0.35157140101166706, 0.259344041484348, -0.8995216694659902, -0.0016173414971564384], [0.7762542569908005, -0.45633219890519694, -0.43496023221272595, 0.8254019896902115], [0.0, 0.0, 0.0, 1.0]]",,0.0697265625,0.05673828125,0.010856560062017157,0.3298757054888131,nan,1514.8614335804905,5,0.43517505470459517
000050:natural,000050,722,5,17,ok,local,0.999997615814209,0.1592085890006274,0.07000325520833334,0.81171875,0.5114583333333333,0.9960893221491726,0.0019228387966426243,0.23363521569540105,0.020976157024872325,2.2744325097278706,0.020932749283383234,"[[-0.5106398469035478, -0.8577077208070039, -0.05986996260542754, 0.16373659670352936], [-0.3221267444080812, 0.255410692183604, -0.9115918707707649, -0.004012352786958218], [0.7971708143750441, -0.44620941718698226, -0.40671347251140055, 0.8460663557052612], [0.0, 0.0, 0.0, 1.0]]","[[-0.5241415967977155, -0.8506852457680004, -0.040112673790663134, 0.16075271253471515], [-0.35236768103432425, 0.2595060208287243, -0.8991625969229711, -0.0012783929649336123], [0.7753143196203088, -0.4571543892197544, -0.43577227257281786, 0.8255285395720976], [0.0, 0.0, 0.0, 1.0]]",,0.07000325520833334,0.057210286458333336,0.0009072240227317695,0.09127972552290103,nan,1437.9055674368062,5,0.10544480268834294
000050:natural,000050,735,5,18,ok,local,0.9999960660934448,0.16090385100687854,0.071650390625,0.82890625,0.5114583333333333,0.996309550436144,0.009266891192977033,0.47486132790545815,0.024909362225863717,2.1899961053560166,0.024819203030381633,"[[-0.5092677493309649, -0.8580156627751089, -0.06674939643146767, 0.17291484773159027], [-0.3227099246366676, 0.26229080708522545, -0.9094294019106582, -0.004231499042361975], [0.7978124240900055, -0.4416023719945041, -0.4104664188657306, 0.8473260998725891], [0.0, 0.0, 0.0, 1.0]]","[[-0.5264459961770844, -0.8489722764248834, -0.04582896405931949, 0.1688067879044142], [-0.34828871885629475, 0.26451840861676645, -0.8992912014131648, -0.0012046894362510762], [0.7755959353717785, -0.457466706925148, -0.4349427304141165, 0.823037108392332], [0.0, 0.0, 0.0, 1.0]]",,0.071650390625,0.05800130208333333,0.008430942509259635,0.3752470419020385,nan,1343.5486784572927,5,0.438506945985531
000050:natural,000050,737,5,19,ok,local,0.9999985694885254,0.15756438999960665,0.07193359375,0.83046875,0.5104166666666666,0.9967178460169115,0.004358932740238098,0.3976057466361977,0.02113721122971491,1.9757176314185716,0.021022428482954155,"[[-0.5092583765834521, -0.8582201535290305, -0.06414104735808288, 0.17285507917404175], [-0.3290647722924095, 0.26304496679581724, -0.9069309351210442, -0.0048196702264249325], [0.7952183860523664, -0.44075561654957146, -0.41636787215667376, 0.8430074453353882], [0.0, 0.0, 0.0, 1.0]]","[[-0.5272115853476165, -0.8485724217034265, -0.04441284422979322, 0.16973467557134075], [-0.3492092537495933, 0.26401751996770184, -0.8990816509391949, -0.0018309038754581958], [0.7746615966379168, -0.45849676005158374, -0.4355221403406325, 0.8224338492380477], [0.0, 0.0, 0.0, 1.0]]",,0.07193359375,0.058323567708333336,0.0012716295268409257,0.11144294263193699,nan,1493.3237494801842,5,0.13690634120456355
000050:natural,000050,751,5,20,ok,local,0.9999785423278809,0.16294445999665186,0.07193359375,0.84296875,0.5166666666666667,0.9958024964100298,0.0076308315131359975,2.3063611874944523,0.024496120713402438,3.4863505825276278,0.024558761182847565,"[[-0.5156263153788164, -0.8545022451964703, -0.0628920968250953, 0.17953427135944366], [-0.29651508423616996, 0.2468267617506909, -0.9225808119097672, -0.0020059284288436174], [0.803870827751128, -0.45705848929634785, -0.38064317891282173, 0.8453950881958008], [0.0, 0.0, 0.0, 1.0]]","[[-0.5290072270947673, -0.8473281702689142, -0.04675788204373968, 0.1753757825462042], [-0.34574327086408074, 0.2655192743962253, -0.8999781258438139, 0.0007407634946085917], [0.7749920163020954, -0.4599285091924319, -0.43342020209128695, 0.8213473148039887], [0.0, 0.0, 0.0, 1.0]]",,0.07193359375,0.05869140625,0.006294133621120166,0.23348258459732896,nan,1604.6819115881644,5,0.12110091743119267
000050:natural,000050,757,5,21,ok,local,0.9999920129776001,0.15941645500424784,0.072216796875,0.84609375,0.515625,0.9975904934012376,0.0015753215499290237,0.8895515537034757,0.02672554267332775,2.9628810257345637,0.02682201862911682,"[[-0.5266020170411639, -0.8474758669262176, -0.06689522124810471, 0.18097880482673645], [-0.2979132630329016, 0.25766998242736205, -0.9191593267029233, -0.0025489768013358116], [0.7962022377243524, -0.4641021817806272, -0.3881638333348369, 0.8457114100456238], [0.0, 0.0, 0.0, 1.0]]","[[-0.5328717984091593, -0.8446402711856857, -0.05128133009803955, 0.17631817495570432], [-0.3423106542163565, 0.2705879602135169, -0.8997811605697387, 0.00010646640618758774], [0.7738669869691038, -0.4619144552996411, -0.43331888166555393, 0.8194312305576988], [0.0, 0.0, 0.0, 1.0]]",,0.072216796875,0.059300130208333336,0.002227513207310561,0.3750947673704883,nan,1481.4325156502375,5,0.09498440748440748
000050:natural,000050,769,5,22,ok,local,0.9999924898147583,0.16737558900058502,0.072216796875,0.85234375,0.5135416666666667,0.9979980521588573,0.00464333083759564,1.5540232299260637,0.024944392759137023,1.9561638290909333,0.025022553314868533,"[[-0.5423758175676923, -0.8369503672054465, -0.07309278591245824, 0.1830676794052124], [-0.30533904846372906, 0.2774254328243577, -0.9109353405733484, -0.0031093494035303593], [0.7826854655613847, -0.4717512183947009, -0.4060224746760619, 0.8416025042533875], [0.0, 0.0, 0.0, 1.0]]","[[-0.5398367234421142, -0.8399112139718022, -0.05589570868685797, 0.1788371720198135], [-0.33735221415473726, 0.2767081144511201, -0.899791947832405, -0.0004061218351567231], [0.7712124864581893, -0.466884577793003, -0.4327233012361815, 0.8170887623445905], [0.0, 0.0, 0.0, 1.0]]",,0.072216796875,0.060042317708333334,0.003477822629689182,0.5561326475249694,nan,1516.9091461997584,5,0.10149356518744888
000050:natural,000050,923,5,23,ok,local,0.999977707862854,0.16171497400500812,0.08421875,0.8859375,0.45208333333333334,0.9974141984015045,0.04362909758640265,5.933627428440701,0.01546048807466294,2.195078995031656,0.01511266349041422,"[[-0.6126895432014012, -0.7837208246879953, -0.1019470087939172, 0.19183020293712616], [-0.30299293637641694, 0.35206717670038895, -0.8855755098218411, -0.025609849020838737], [0.72993616444019, -0.5116936310338304, -0.4531697516403313, 0.8052645921707153], [0.0, 0.0, 0.0, 1.0]]","[[-0.6346377674859498, -0.7691438271954358, -0.07517823082170691, 0.18850656741971963], [-0.30513481927118913, 0.3387662001176616, -0.8900170007532009, -0.022092179218591464], [0.7100186495402494, -0.5418986829699163, -0.4496868037790021, 0.7909477474106332], [0.0, 0.0, 0.0, 1.0]]",,0.08421875,0.06905924479166667,0.03531479794667849,6.905364833978756,nan,1471.554240217885,5,0.10024906600249066
000050:natural,000050,1026,5,24,ok,local,0.9999297857284546,0.16387692999705905,0.09228515625,0.84609375,0.45625,0.9995687982406968,0.033973685953154927,6.53423214421056,0.014987507623402082,1.6950792861544026,0.01470809663791427,"[[-0.6982241343244093, -0.7096422058709807, -0.0942920881808274, 0.16655085980892181], [-0.2807830557552693, 0.39263326506793744, -0.8757853588424646, -0.023332269862294197], [0.6585164643709865, -0.5850188533788131, -0.4734015286663901, 0.7826818823814392], [0.0, 0.0, 0.0, 1.0]]","[[-0.7118286774985809, -0.6977887011246755, -0.07993685276270845, 0.16375205464469555], [-0.2717307888049679, 0.378557281559448, -0.8847920379061223, -0.020176062527153007], [0.6476579945256536, -0.608099127436536, -0.45907903813228124, 0.7685917031199633], [0.0, 0.0, 0.0, 1.0]]",,0.09228515625,0.075458984375,0.0334103295738075,6.034160398235858,nan,1438.5102731510235,5,0.0864858326529378
000050:natural,000050,1044,5,25,ok,local,0.999977707862854,0.16440316000080202,0.092626953125,0.82421875,0.45729166666666665,0.9996994418205238,0.011482957587606943,1.502468758783719,0.013779995069833772,1.349239619570796,0.013563174146051061,"[[-0.7159512759385586, -0.6910498298357387, -0.09931718464569698, 0.1558104008436203], [-0.2679836483328476, 0.4033817053622608, -0.8749102605440465, -0.0236418005079031], [0.6446693219846645, -0.5997777358847456, -0.473991701223557, 0.7786315679550171], [0.0, 0.0, 0.0, 1.0]]","[[-0.7279997214659782, -0.6794967338799417, -0.09110507668120131, 0.15321453805863164], [-0.25834463167249727, 0.3949905159979255, -0.881612448481654, -0.019604260135006157], [0.6350384337639035, -0.6182769721525543, -0.46309741838975804, 0.7659461646482694], [0.0, 0.0, 0.0, 1.0]]",,0.092626953125,0.075791015625,0.010879572031217475,1.5491538472715032,nan,1405.6662193101783,5,0.10378765284819565
000050:natural,000050,1052,5,26,ok,local,0.9999514818191528,0.1664354060048936,0.09385416666666667,0.81875,0.45208333333333334,0.9982576916539181,0.004482306967829286,0.7552842531429499,0.013863686101803328,1.396438577610429,0.01363942943761211,"[[-0.7240865018316706, -0.6819751640505601, -0.10299812368866898, 0.15304796397686005], [-0.263639568672364, 0.4116716040700828, -0.8723649856755009, -0.02511204034090042], [0.6373326570131366, -0.6045133298948644, -0.47788148979009293, 0.7754224538803101], [0.0, 0.0, 0.0, 1.0]]","[[-0.7328708574237486, -0.674425393830342, -0.08972222414744142, 0.15034020488760305], [-0.2575836823687211, 0.3970953317727213, -0.8808890101544191, -0.021593172837193995], [0.6297216982011143, -0.6224665767541723, -0.46474101843550125, 0.7625259563872112], [0.0, 0.0, 0.0, 1.0]]",,0.09385416666666667,0.07646809895833333,0.004890336334446725,0.4235702685993263,nan,1454.9649436578743,5,0.08980446515468782
000050:natural,000050,1058,5,27,ok,local,0.9999474287033081,0.16814762599824462,0.09419921875,0.8203125,0.44895833333333335,0.9992423923565806,0.004054144888137076,0.6013794577916173,0.012422665628384982,2.093792449239845,0.012071446219063406,"[[-0.7235938119241949, -0.6823351360448172, -0.10407092516026355, 0.1528872847557068], [-0.26979996538483636, 0.4183913802962492, -0.867269641790914, -0.025543630123138428], [0.6353109270454541, -0.5994726140638111, -0.4868394098305376, 0.7713945508003235], [0.0, 0.0, 0.0, 1.0]]","[[-0.7352750019926878, -0.6722764065390395, -0.08611138037236396, 0.15029486112227028], [-0.25845649254926045, 0.39556400183228635, -0.881322106560866, -0.022224342935849226], [0.6265547951635962, -0.6257575762590945, -0.4646031086275494, 0.7600816605377585], [0.0, 0.0, 0.0, 1.0]]",,0.09419921875,0.07728190104166667,0.0025248789971289275,0.2909955265785175,nan,1468.522767469614,5,0.08489958428479419
000050:natural,000050,1066,5,28,ok,local,0.9999481439590454,0.1672718280024128,0.096328125,0.8203125,0.44375,0.9994603793947947,0.004277155816121486,0.6975062348797401,0.012862931086587075,2.0953163254201455,0.012527980357986189,"[[-0.7310052636129131, -0.6747906638518935, -0.10143404038356624, 0.1515432596206665], [-0.2711123355725758, 0.4236212527275658, -0.8643165714817167, -0.027825262397527695], [0.6262023683048461, -0.6043199435860497, -0.49261343842160255, 0.7680357098579407], [0.0, 0.0, 0.0, 1.0]]","[[-0.7398745331427247, -0.6671639066236466, -0.08647354270902542, 0.14963234152998076], [-0.25718601581676026, 0.39927676516528365, -0.8800187106200106, -0.02397166993246302], [0.6216434243008812, -0.6288639195928846, -0.46700001831467364, 0.7562692954077365], [0.0, 0.0, 0.0, 1.0]]",,0.096328125,0.07837890625,0.004245728645105663,0.4182839848566914,nan,1487.895235004484,5,0.09217171717171717
